Status Resp Rx'd 4 bytes, resp 22
Records: 1875, Error: 0
rRead Meas Sent: 0
Rec Id,Meas Inv,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
122,0,-32,-197,161,0,-1,-1
123,0,-32,-198,161,0,-1,-1
123,0,-32,-197,162,-1,-1,0
124,0,-31,-198,161,-1,-1,-1
124,0,-32,-197,161,-1,-1,-1
125,0,-31,-198,161,-1,-1,-1
125,0,-32,-198,161,-1,-1,-1
126,0,-32,-197,161,-1,-1,0
126,0,-32,-197,161,-1,-1,0
127,0,-32,-197,161,0,-1,-1
127,0,-32,-197,161,0,-1,-1
128,0,-32,-198,161,0,-1,-1
128,0,-31,-198,161,-1,-1,-1
129,0,-32,-197,161,-1,-1,-1
129,0,-32,-197,161,-1,-1,-1
130,0,-33,-198,161,-1,-1,-1
130,0,-32,-197,160,0,-1,-1
131,0,-32,-197,161,0,-1,-1
131,0,-33,-197,162,0,-1,-1
132,0,-33,-197,161,0,-1,-1
132,0,-32,-198,161,0,-1,-1
133,0,-33,-197,161,0,-1,-1
133,0,-33,-198,161,0,-1,-1
134,0,-33,-197,161,0,-1,-1
134,0,-32,-198,160,0,-1,-1
135,0,-32,-197,161,0,0,-1
135,0,-31,-198,160,0,0,-1
136,0,-33,-198,161,0,-1,-1
136,0,-33,-198,161,0,-1,-1
137,0,-34,-198,161,0,-1,-1
137,0,-34,-197,161,0,-1,-1
138,0,-32,-198,161,0,-1,-1
138,0,-33,-197,161,0,-1,-1
139,0,-31,-198,161,0,-1,-2
139,0,-32,-198,160,0,-1,-2
140,0,-32,-197,160,0,-1,-1
140,0,-32,-197,161,0,-1,-1
141,0,-31,-198,161,0,-1,-1
141,0,-31,-198,161,0,0,-1
142,0,-32,-197,161,0,0,-1
142,0,-32,-198,160,0,0,-1
143,0,-32,-197,161,0,0,-1
143,0,-33,-198,161,0,0,-1
144,0,-32,-199,161,0,0,-1
144,0,-32,-198,161,0,0,-1
145,0,-31,-198,161,0,0,-1
145,0,-31,-197,161,0,0,-1
146,0,-32,-197,161,0,0,-1
146,0,-32,-197,161,0,0,-1
147,0,-32,-198,161,0,0,-1
147,0,-32,-198,161,0,0,-1
148,0,-32,-197,161,0,0,-1
148,0,-32,-197,161,0,0,-1
149,0,-32,-197,160,0,0,-1
149,0,-32,-198,161,0,0,-1
150,0,-31,-197,161,0,-1,-1
150,0,-32,-198,161,0,0,-1
151,0,-32,-197,161,0,0,-1
151,0,-31,-198,161,0,0,-1
152,0,-32,-197,161,0,0,-1
152,0,-31,-197,161,0,-1,-1
153,0,-32,-198,161,0,-1,-1
153,0,-31,-197,161,0,-1,-1
154,0,-32,-198,161,0,-1,-1
154,0,-31,-198,161,0,-1,-1
155,0,-31,-198,160,0,-1,-1
155,0,-30,-198,161,0,-1,-1
156,0,-31,-198,161,0,-1,-1
156,0,-31,-198,160,0,-1,-1
157,0,-31,-199,161,0,-1,-1
157,0,-30,-198,161,0,0,-1
158,0,-30,-198,160,0,0,-1
158,0,-31,-198,160,0,0,-1
159,0,-31,-197,160,0,0,-1
159,0,-31,-198,161,0,0,-1
160,0,-31,-198,161,0,0,-1
160,0,-31,-199,161,0,-1,-1
161,0,-31,-197,161,0,0,-1
161,0,-30,-198,161,0,0,-1
162,0,-31,-198,161,0,0,-1
162,0,-31,-197,161,0,0,-1
163,0,-31,-197,161,0,0,-1
163,0,-31,-197,160,0,0,-2
164,0,-30,-197,161,0,0,-2
164,0,-31,-199,161,0,0,-1
165,0,-31,-198,162,0,0,-1
165,0,-30,-198,161,0,0,-1
166,0,-29,-199,160,0,0,-2
166,0,-31,-197,161,0,0,-2
167,0,-30,-198,162,0,0,-1
167,0,-29,-199,161,0,-1,-1
168,0,-30,-198,161,0,-1,-1
168,0,-29,-198,162,0,0,-1
169,0,-29,-199,161,0,0,-1
169,0,-30,-198,161,0,0,-1
170,0,-30,-198,161,0,0,-1
170,0,-30,-197,161,0,0,-1
171,0,-30,-198,161,-1,0,-1
171,0,-29,-198,160,-1,0,0
172,0,-30,-198,161,-1,0,0
172,0,-30,-198,161,-1,0,0
173,0,-31,-198,161,-1,0,0
173,0,-31,-197,161,-1,0,0
174,0,-31,-197,161,0,0,-1
174,0,-30,-198,161,0,0,-1
175,0,-31,-198,161,-1,-1,-1
175,0,-31,-197,161,0,0,-1
176,0,-30,-198,161,0,-1,-1
176,0,-31,-197,161,-1,0,-1
177,0,-31,-198,160,-1,0,-1
177,0,-31,-198,161,0,-1,-1
178,0,-31,-197,161,0,-1,-1
178,0,-31,-198,161,0,-1,-1
179,0,-32,-198,161,0,0,-1
179,0,-31,-197,161,0,-1,-1
180,0,-30,-198,162,0,-1,-1
180,0,-30,-198,161,0,-1,-1
181,0,-30,-198,161,0,-1,-1
181,0,-30,-197,161,0,-1,-1
182,0,-31,-198,160,0,0,-1
182,0,-31,-198,160,0,0,-1
183,0,-31,-198,161,0,0,-1
183,0,-30,-198,162,0,0,-1
184,0,-30,-197,161,0,0,-1
184,0,-30,-198,161,0,0,-1
185,0,-30,-197,161,-1,0,-1
185,0,-31,-197,161,-1,0,-1
186,0,-31,-197,161,-1,0,-1
186,0,-30,-198,161,-1,0,-1
187,0,-30,-198,161,-1,0,-1
187,0,-30,-198,161,-1,0,-1
188,0,-30,-198,160,-1,0,0
188,0,-30,-198,162,-1,0,0
189,0,-31,-198,161,-1,0,0
189,0,-31,-197,161,-1,0,0
190,0,-31,-198,161,-1,0,0
190,0,-32,-197,161,-1,0,0
191,0,-32,-197,162,-1,0,-1
191,0,-32,-197,162,0,0,-1
192,0,-31,-197,160,0,0,-1
192,0,-31,-198,162,0,0,-1
193,0,-31,-198,161,0,0,-1
193,0,-31,-197,161,0,-1,-1
194,0,-31,-198,161,0,0,-1
194,0,-31,-198,160,0,0,-1
195,0,-30,-197,161,0,0,-1
195,0,-30,-197,161,0,0,-1
196,0,-30,-198,161,0,0,-1
196,0,-31,-197,161,0,0,-1
197,0,-31,-197,161,-1,0,0
197,0,-31,-198,161,-1,0,0
198,0,-31,-197,161,-1,0,0
198,0,-31,-197,161,-1,0,-1
199,0,-32,-197,161,-1,0,-1
199,0,-30,-198,162,-1,0,-1
200,0,-31,-197,161,-1,0,-1
200,0,-31,-197,161,-1,0,-1
201,0,-31,-198,161,-1,0,0
201,0,-32,-197,161,-1,0,0
202,0,-32,-197,160,-1,0,0
202,0,-32,-197,160,-1,0,0
203,0,-32,-196,161,-1,0,-1
203,0,-33,-197,161,0,0,-1
204,0,-32,-197,162,0,0,-1
204,0,-33,-197,162,0,-1,-1
205,0,-32,-197,162,0,-1,-1
205,0,-32,-198,161,0,-1,-1
206,0,-31,-197,161,0,-1,-1
206,0,-32,-197,161,0,-1,-1
207,0,-32,-198,161,0,-1,-1
207,0,-30,-198,161,0,0,-1
208,0,-30,-198,162,0,0,-1
208,0,-31,-196,161,-1,0,-1
209,0,-31,-196,161,-1,0,-1
209,0,-31,-197,161,-1,0,-1
210,0,-31,-197,161,-1,0,-1
210,0,-31,-197,161,-1,0,-1
211,0,-32,-196,161,-1,0,-1
211,0,-32,-197,161,0,-1,-1
212,0,-32,-196,161,0,-1,-1
212,0,-32,-197,162,0,-1,-1
213,0,-31,-197,162,0,-1,-1
213,0,-32,-197,161,0,-1,-1
214,0,-31,-198,161,0,-1,-1
214,0,-32,-198,161,0,-1,-1
215,0,-30,-197,162,0,0,-1
215,0,-31,-198,161,0,0,-1
216,0,-30,-197,162,0,0,-1
216,0,-31,-198,161,-1,0,-1
217,0,-31,-198,161,-1,0,-1
217,0,-31,-197,161,-1,0,-1
218,0,-32,-198,161,-1,0,0
218,0,-32,-197,160,-1,0,-1
219,0,-31,-197,161,-1,0,-1
219,0,-32,-197,161,-1,-1,-1
220,0,-32,-197,162,0,-1,-1
220,0,-33,-197,161,0,-1,-1
221,0,-33,-197,162,0,-1,-1
221,0,-32,-197,161,0,-1,-1
222,0,-32,-197,161,0,-1,-1
222,0,-33,-197,160,0,-1,-2
223,0,-31,-198,161,1,-1,-2
223,0,-31,-198,162,0,-1,-2
224,0,-31,-199,162,0,-1,-2
224,0,-30,-198,161,0,-1,-1
225,0,-30,-198,161,0,-1,-1
225,0,-30,-198,161,0,-1,-1
226,0,-31,-197,162,0,-1,-1
226,0,-31,-197,161,0,0,-1
227,0,-32,-197,161,-1,0,-1
227,0,-31,-196,161,0,-1,-1
228,0,-31,-197,161,0,-1,-1
228,0,-32,-198,162,0,-1,-1
229,0,-31,-198,161,0,-1,-1
229,0,-31,-198,161,0,-1,-1
230,0,-31,-197,161,0,-1,-1
230,0,-31,-198,161,0,-1,-1
