Status Resp Rx'd 4 bytes, resp 22
Records: 1875, Error: 0
rRead Meas Sent: 0
Rec Id,Meas Inv,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
31,0,-18,-190,169,-1,-1,-1
31,0,-18,-189,170,0,0,-1
32,0,-19,-190,169,0,0,-1
32,0,-17,-190,169,0,0,-1
33,0,-18,-191,170,0,0,-1
33,0,-17,-190,169,0,0,0
34,0,-17,-190,170,0,0,0
34,0,-17,-190,170,0,1,0
35,0,-18,-190,170,0,0,0
35,0,-17,-189,170,0,0,0
36,0,-17,-190,169,0,0,0
36,0,-18,-190,170,0,0,0
37,0,-17,-187,173,0,0,0
37,0,-18,-191,170,-4,-6,-3
38,0,-18,-190,168,-4,-6,-3
38,0,-17,-192,168,-3,-4,-2
39,0,-18,-191,168,-2,-2,-1
39,0,-18,-191,169,-1,0,-1
40,0,-19,-191,168,0,1,0
40,0,-18,-192,168,1,2,0
41,0,-17,-190,170,1,2,0
41,0,-17,-189,170,0,1,-1
42,0,-18,-190,170,0,0,-1
42,0,-18,-190,170,0,0,-1
43,0,-17,-190,168,0,0,-1
43,0,-18,-190,169,0,1,-1
44,0,-18,-187,172,0,1,-1
44,0,-19,-190,170,1,0,-1
45,0,-17,-191,170,1,0,-1
45,0,-17,-190,170,1,0,-1
46,0,-18,-189,170,0,0,0
46,0,-18,-190,170,0,0,-1
47,0,-17,-190,169,0,0,-1
47,0,-17,-190,170,0,0,-1
48,0,-17,-190,170,0,0,-1
48,0,-17,-190,170,0,-1,-1
49,0,-17,-190,169,-1,-1,0
49,0,-18,-189,170,-1,-1,0
50,0,-18,-190,170,-1,-1,0
50,0,-17,-189,171,-1,-1,0
51,0,-18,-191,170,-1,-1,0
51,0,-17,-189,170,-1,-1,0
52,0,-18,-189,170,-1,0,0
52,0,-18,-190,169,-1,0,0
53,0,-20,-189,170,-1,0,0
53,0,-19,-189,170,0,0,-1
54,0,-17,-190,169,0,0,-1
54,0,-18,-190,170,0,0,-1
55,0,-17,-189,170,0,0,-1
55,0,-18,-190,170,0,0,-1
56,0,-18,-189,171,0,-1,-1
56,0,-17,-190,170,-1,-2,-1
57,0,-18,-190,168,-1,-2,-2
57,0,-18,-190,170,-1,-2,-1
58,0,-18,-190,170,-1,-1,-1
58,0,-18,-190,169,0,0,-1
59,0,-18,-190,170,0,0,-1
59,0,-18,-189,169,0,0,0
60,0,-18,-190,169,0,0,-1
60,0,-18,-190,169,0,0,-1
61,0,-18,-189,170,-1,-2,-2
61,0,-18,-190,170,-2,-3,-3
62,0,-18,-190,171,-3,-4,-3
62,0,-17,-191,169,-3,-5,-3
63,0,-18,-192,168,-2,-4,-3
63,0,-18,-192,168,-1,-1,-2
64,0,-18,-191,168,0,0,-1
64,0,-18,-191,168,1,1,-1
65,0,-17,-189,171,1,2,0
65,0,-18,-191,170,1,2,0
66,0,-18,-191,169,2,2,0
66,0,-18,-190,169,2,2,1
67,0,-18,-189,170,1,1,0
67,0,-18,-188,171,0,0,-1
68,0,-18,-191,170,-3,-5,-3
68,0,-17,-190,169,-3,-5,-3
69,0,-18,-192,168,-2,-3,-2
69,0,-18,-191,168,-1,-2,-1
70,0,-19,-190,168,0,0,-1
70,0,-18,-191,169,1,1,0
71,0,-18,-191,169,1,2,0
71,0,-19,-189,171,0,0,-1
72,0,-18,-190,169,-1,-2,-2
72,0,-18,-186,176,-4,-8,-4
73,0,-17,-193,168,-7,-14,-6
73,0,-18,-194,165,-6,-13,-5
74,0,-17,-194,165,-3,-8,-3
74,0,-18,-195,164,-2,-5,-2
75,0,-17,-193,166,0,-1,0
75,0,-18,-193,166,1,1,0
76,0,-18,-193,166,2,4,1
76,0,-18,-192,166,3,5,2
77,0,-18,-192,167,5,7,2
77,0,-17,-190,172,4,7,2
78,0,-17,-190,169,2,4,0
78,0,-18,-191,169,-1,1,-1
79,0,-18,-191,169,-1,1,-1
79,0,-19,-191,168,-1,1,-1
80,0,-18,-191,169,0,1,-1
80,0,-17,-191,169,0,2,0
81,0,-17,-191,169,1,2,0
81,0,-18,-191,169,1,2,0
82,0,-18,-190,170,1,2,1
82,0,-18,-190,170,1,2,0
83,0,-18,-190,171,0,1,-1
83,0,-19,-187,173,-2,-2,-2
84,0,-17,-193,167,-4,-9,-4
84,0,-17,-193,167,-3,-6,-3
85,0,-17,-193,168,-2,-5,-2
85,0,-18,-191,168,-1,-2,-1
86,0,-18,-192,167,0,-1,0
86,0,-19,-191,168,1,1,0
87,0,-17,-191,168,1,2,0
87,0,-17,-192,169,0,2,0
88,0,-18,-192,168,1,2,0
88,0,-18,-190,170,1,2,0
89,0,-17,-188,172,0,1,-1
89,0,-19,-190,169,-2,-2,-2
90,0,-19,-191,170,-3,-5,-3
90,0,-18,-191,168,-3,-6,-3
91,0,-18,-192,166,-2,-5,-2
91,0,-18,-192,167,0,-2,-1
92,0,-18,-191,169,-1,-2,-2
92,0,-17,-193,167,-1,-2,-2
93,0,-18,-193,166,0,-1,-1
93,0,-18,-192,167,0,0,-1
94,0,-19,-192,167,0,1,-1
94,0,-18,-192,167,0,1,-1
95,0,-17,-191,172,0,1,-1
95,0,-19,-192,169,-2,-2,-2
96,0,-17,-194,167,-4,-7,-3
96,0,-18,-194,166,-3,-5,-3
97,0,-18,-195,166,-1,-2,-1
97,0,-18,-193,166,1,1,0
98,0,-17,-192,167,1,2,0
98,0,-18,-193,167,2,4,1
99,0,-17,-192,168,3,5,1
99,0,-18,-192,168,3,5,1
100,0,-18,-190,168,2,5,1
100,0,-17,-191,168,1,3,0
101,0,-17,-190,169,1,2,0
101,0,-18,-191,170,1,2,0
102,0,-18,-190,170,0,1,0
102,0,-18,-191,169,0,1,0
103,0,-17,-190,169,0,1,0
103,0,-18,-190,169,0,1,0
104,0,-18,-190,170,1,1,0
104,0,-18,-191,170,-1,-2,-2
105,0,-17,-191,169,-1,-2,-2
105,0,-17,-191,169,-1,-1,-1
106,0,-18,-191,168,-1,-1,0
106,0,-18,-190,168,0,0,0
107,0,-18,-191,168,0,0,0
107,0,-18,-190,170,0,1,0
108,0,-17,-190,170,0,1,0
108,0,-17,-189,170,0,1,0
109,0,-18,-191,170,0,0,0
109,0,-19,-189,170,-1,0,-1
110,0,-17,-191,169,-1,-2,-2
110,0,-18,-190,169,-1,-2,-2
111,0,-17,-186,174,-1,-2,-2
111,0,-18,-191,169,-6,-9,-5
112,0,-18,-192,168,-5,-8,-4
112,0,-18,-192,166,-3,-5,-3
113,0,-19,-193,167,-2,-3,-2
113,0,-18,-191,168,1,0,-1
114,0,-18,-192,167,1,1,0
114,0,-18,-192,167,2,3,1
115,0,-17,-188,170,1,1,0
115,0,-18,-192,167,0,-1,-1
116,0,-17,-191,168,0,0,-1
116,0,-17,-191,168,0,0,-1
117,0,-18,-192,168,1,1,0
117,0,-18,-191,168,1,2,0
118,0,-18,-190,169,2,2,0
118,0,-17,-190,169,1,1,0
119,0,-17,-190,168,0,0,-1
119,0,-19,-190,170,0,-1,-1
120,0,-19,-190,170,0,0,-1
120,0,-19,-190,169,-1,-1,-2
121,0,-18,-189,170,-2,-4,-3
121,0,-17,-189,172,-3,-6,-4
122,0,-17,-193,166,-5,-9,-4
122,0,-18,-191,168,-4,-8,-3
123,0,-18,-191,169,-3,-7,-3
123,0,-18,-194,168,-3,-8,-3
124,0,-19,-194,166,-2,-8,-2
124,0,-18,-194,166,-1,-5,-2
125,0,-17,-192,173,-1,-5,-2
125,0,-18,-195,163,-8,-14,-5
126,0,-17,-196,163,-8,-12,-5
126,0,-19,-197,163,-5,-7,-3
127,0,-20,-197,162,-4,-5,-3
127,0,-19,-197,162,0,0,-1
128,0,-18,-197,164,2,4,0
128,0,-17,-195,163,3,6,1
129,0,-18,-195,166,5,9,2
129,0,-17,-191,171,4,8,2
130,0,-18,-194,166,-1,1,-1
130,0,-18,-193,166,-1,1,-1
131,0,-19,-194,165,0,2,-1
131,0,-18,-193,166,1,3,0
132,0,-19,-194,166,1,4,0
132,0,-18,-193,167,3,5,1
133,0,-18,-192,167,3,6,1
133,0,-18,-192,168,4,7,1
134,0,-18,-191,169,3,5,1
134,0,-17,-192,168,1,3,0
135,0,-18,-190,170,1,2,0
135,0,-19,-191,169,0,1,0
136,0,-19,-192,169,-1,-1,-1
136,0,-18,-191,168,-1,-2,-2
137,0,-17,-193,168,-1,-2,-2
137,0,-17,-192,168,-1,-2,-2
138,0,-17,-193,167,-1,-1,-1
138,0,-18,-192,167,0,0,0
139,0,-19,-192,167,0,1,0
139,0,-18,-191,169,1,1,0
140,0,-17,-192,169,1,1,0
140,0,-18,-192,168,0,1,-1
141,0,-17,-192,168,0,0,-1
141,0,-18,-191,169,0,0,-1
142,0,-17,-192,168,-1,-1,-1
142,0,-19,-189,169,-2,-3,-2
143,0,-17,-193,168,-3,-5,-3
143,0,-18,-192,167,-2,-4,-2
144,0,-18,-192,166,-1,-2,-1
144,0,-18,-192,168,0,0,-1
145,0,-18,-192,168,1,1,0
145,0,-18,-192,167,2,3,1
146,0,-18,-192,168,2,4,1
146,0,-17,-190,169,3,5,1
147,0,-18,-192,168,3,5,1
147,0,-17,-191,169,3,4,1
148,0,-18,-190,169,1,2,0
148,0,-17,-190,169,0,1,0
149,0,-18,-190,170,0,1,0
149,0,-17,-191,170,0,1,0
150,0,-18,-191,170,0,0,0
150,0,-18,-188,169,0,0,0
151,0,-18,-190,169,0,0,0
151,0,-18,-188,168,0,1,0
152,0,-18,-190,170,0,1,0
152,0,-17,-190,169,1,1,0
153,0,-17,-190,170,1,0,0
153,0,-18,-190,170,0,0,0
154,0,-18,-191,170,0,0,-1
154,0,-17,-189,170,0,0,0
155,0,-18,-190,170,0,0,0
155,0,-18,-189,170,0,0,0
156,0,-18,-190,169,0,0,-1
156,0,-17,-190,169,0,0,-1
157,0,-18,-190,170,0,0,0
157,0,-18,-190,169,0,0,0
158,0,-18,-190,170,-1,-1,0
158,0,-18,-188,171,0,-1,0
159,0,-18,-190,170,0,-1,0
159,0,-18,-189,170,0,0,-1
160,0,-18,-190,169,0,-1,-1
160,0,-18,-191,170,0,0,-1
161,0,-18,-190,169,0,0,-1
161,0,-19,-190,170,0,0,-1
162,0,-18,-190,170,-1,0,-1
162,0,-18,-190,170,0,0,-1
163,0,-18,-189,170,0,0,-1
163,0,-18,-189,170,0,0,-1
164,0,-18,-189,170,0,0,-1
164,0,-18,-189,170,0,0,-1
165,0,-18,-190,170,0,0,-1
165,0,-18,-189,171,0,0,-1
166,0,-19,-191,169,0,-1,-1
166,0,-17,-190,169,0,-1,-1
167,0,-18,-189,169,0,0,-1
167,0,-18,-189,170,0,0,-1
168,0,-18,-189,170,0,0,-1
168,0,-17,-189,170,0,-1,-1
169,0,-17,-189,170,0,-1,-1
169,0,-19,-190,171,0,-1,-1
170,0,-18,-190,170,0,-1,-1
170,0,-18,-190,169,0,-1,-1
171,0,-18,-189,169,0,0,-1
171,0,-18,-190,170,0,0,-1
172,0,-18,-190,170,0,0,-1
172,0,-18,-189,170,0,0,-1
173,0,-18,-190,170,0,0,-1
173,0,-18,-190,169,0,0,-1
174,0,-17,-189,170,0,0,-1
174,0,-18,-190,170,0,0,-1
175,0,-18,-189,170,0,-1,-1
175,0,-18,-189,170,0,-1,-1
176,0,-18,-189,169,0,0,-1
176,0,-17,-189,170,0,0,-1
177,0,-18,-189,170,0,0,-1
177,0,-17,-190,170,0,-1,-1
178,0,-18,-190,170,0,0,-1
178,0,-18,-190,170,0,0,-1
179,0,-18,-190,170,0,0,-1
179,0,-17,-190,170,0,0,-1
180,0,-17,-189,170,0,0,-1
180,0,-18,-189,169,0,0,-1
181,0,-17,-190,170,0,0,-1
181,0,-17,-190,170,0,0,-1
182,0,-17,-189,170,0,-1,-1
182,0,-18,-190,170,0,-1,-1
183,0,-18,-190,169,0,0,-1
183,0,-18,-190,169,0,0,-1
184,0,-18,-189,171,0,0,-1
184,0,-18,-189,170,0,0,-1
185,0,-17,-188,171,0,0,-1
185,0,-18,-190,170,0,-1,-1
186,0,-18,-189,170,0,0,-1
186,0,-18,-190,170,0,0,-1
187,0,-18,-189,171,0,0,-1
187,0,-17,-190,170,0,-1,-1
188,0,-17,-189,171,0,-1,-1
188,0,-18,-190,171,-1,-1,-1
189,0,-18,-190,170,-1,-2,-1
189,0,-18,-190,171,-2,-2,-1
190,0,-17,-190,170,-1,-2,-1
190,0,-18,-190,170,-1,-2,-1
191,0,-18,-188,170,-1,-1,0
191,0,-18,-190,169,-1,-1,0
192,0,-18,-189,169,0,0,0
192,0,-19,-189,170,0,0,-1
193,0,-19,-189,171,0,0,-1
193,0,-17,-189,169,0,-1,-2
194,0,-17,-190,171,0,-1,-2
194,0,-17,-190,169,-1,-1,-1
195,0,-18,-190,170,-1,-1,-1
195,0,-18,-190,169,-1,-1,0
196,0,-18,-191,169,-1,0,0
196,0,-18,-189,170,0,0,0
197,0,-19,-186,171,0,0,0
197,0,-20,-190,170,0,0,0
198,0,-17,-190,170,0,-1,-1
198,0,-21,-178,184,-1,-2,-2
199,0,-16,-193,165,-16,-26,-12
199,0,-18,-197,162,-14,-23,-9
200,0,-17,-196,162,-11,-18,-7
200,0,-18,-196,163,-5,-10,-4
201,0,-19,-196,164,-3,-6,-2
201,0,-20,-192,169,-3,-5,-2
202,0,-18,-194,167,-3,-10,-3
202,0,-20,-196,164,-4,-12,-4
203,0,-20,-194,167,-2,-13,-4
203,0,-19,-199,159,-3,-15,-4
204,0,-18,-199,160,-1,-11,-3
204,0,-17,-201,158,-1,-8,-3
205,0,-19,-200,159,1,-1,-1
205,0,-19,-200,160,3,4,0
206,0,-20,-198,162,4,6,0
206,0,-17,-196,164,6,9,1
207,0,-21,-198,164,7,10,1
207,0,-18,-196,163,4,7,-1
208,0,-17,-196,164,4,7,-1
208,0,-17,-194,165,2,4,-1
209,0,-17,-194,165,2,4,-1
209,0,-17,-194,165,2,4,-1
210,0,-17,-194,166,2,4,-1
210,0,-17,-194,166,2,4,-1
211,0,-17,-194,166,2,4,-1
211,0,-17,-193,167,2,3,-1
212,0,-17,-193,167,1,1,-1
212,0,-17,-193,167,1,1,-1
213,0,-17,-192,167,2,1,-1
213,0,-20,-191,168,1,-1,-3
214,0,-15,-195,163,1,-2,-3
214,0,-17,-193,166,0,-1,-2
215,0,-17,-196,164,0,-1,-2
215,0,-17,-194,167,0,-1,-2
216,0,-17,-193,167,-1,-2,-3
216,0,-17,-195,166,-1,-2,-2
217,0,-16,-192,168,-1,-1,-2
217,0,-17,-194,166,-1,-2,-2
218,0,-17,-194,165,-1,-3,-2
218,0,-18,-194,164,-1,-2,-2
219,0,-18,-194,164,1,-1,-2
219,0,-17,-191,168,2,0,-2
220,0,-17,-194,167,2,0,-1
220,0,-17,-194,166,2,0,-1
221,0,-17,-193,168,2,-1,-1
221,0,-17,-194,165,1,-2,-3
222,0,-16,-196,165,1,-2,-3
222,0,-17,-195,166,2,-1,-3
223,0,-16,-196,164,1,-2,-3
223,0,-16,-195,164,1,-2,-3
224,0,-16,-195,166,1,-2,-3
224,0,-16,-196,164,1,-1,-3
225,0,-16,-195,165,0,-1,-3
225,0,-16,-195,165,0,-1,-3
226,0,-16,-194,166,0,-1,-2
226,0,-16,-195,166,-1,-1,-2
227,0,-16,-195,165,-1,-2,-2
227,0,-16,-194,165,-1,-1,-2
228,0,-16,-194,165,0,-1,-1
228,0,-16,-195,165,0,0,-1
229,0,-16,-194,166,1,0,-1
229,0,-16,-194,164,0,-1,-2
230,0,-16,-194,166,0,-2,-3
230,0,-16,-195,166,-1,-2,-3
231,0,-16,-196,165,-1,-2,-3
231,0,-16,-195,165,0,-2,-3
232,0,-16,-194,167,0,-1,-3
232,0,-15,-196,165,0,-2,-3
233,0,-15,-196,164,1,-2,-2
233,0,-15,-196,164,1,-1,-2
234,0,-16,-195,164,1,0,-1
234,0,-15,-194,164,2,1,-1
235,0,-16,-193,166,2,2,0
235,0,-15,-195,165,2,1,-1
236,0,-16,-195,166,1,0,-1
236,0,-16,-195,164,0,0,-1
237,0,-15,-195,165,0,0,-2
237,0,-15,-195,166,1,-1,-1
238,0,-14,-196,165,0,0,-1
238,0,-15,-194,166,0,0,0
239,0,-16,-193,167,-1,-3,-1
239,0,-15,-195,164,1,-6,0
240,0,-16,-197,162,1,-5,0
240,0,-15,-198,161,1,-2,0
241,0,-16,-194,166,1,-1,0
241,0,-15,-197,164,0,0,-1
242,0,-15,-195,165,-1,1,-1
242,0,-14,-195,165,-2,0,-1
243,0,-15,-197,162,-2,1,0
243,0,-15,-196,164,-2,1,0
244,0,-16,-195,165,-1,2,1
244,0,-16,-197,164,-1,3,1
245,0,-16,-195,165,-1,4,1
245,0,-16,-195,166,0,4,2
246,0,-16,-193,166,-1,4,1
246,0,-16,-191,172,-3,1,0
247,0,-17,-195,166,-4,-4,-2
247,0,-16,-197,163,-4,-8,-2
248,0,-16,-196,161,-3,-6,-2
248,0,-16,-193,166,-2,-2,0
249,0,-16,-197,164,-1,-1,0
249,0,-13,-197,163,0,1,0
250,0,-16,-195,164,0,3,2
250,0,-16,-191,168,1,4,2
251,0,-17,-192,170,-3,-1,-1
251,0,-12,-197,164,-7,-7,-4
252,0,-17,-197,164,-7,-5,-2
252,0,-18,-196,164,-6,-5,-2
253,0,-16,-200,161,-4,-5,-1
253,0,-16,-196,164,-2,-3,0
254,0,-16,-199,162,-1,-1,0
254,0,-16,-195,165,-1,1,1
255,0,-17,-197,163,-2,0,1
255,0,-17,-196,164,-1,1,1
256,0,-18,-195,164,0,3,1
256,0,-17,-191,165,1,4,1
257,0,-17,-195,166,2,5,1
257,0,-17,-195,165,3,5,2
258,0,-17,-193,166,4,5,1
258,0,-16,-195,166,4,4,0
259,0,-17,-194,168,4,3,0
259,0,-16,-193,169,3,2,-1
260,0,-16,-193,171,2,0,0
260,0,-16,-191,172,1,-4,0
261,0,-17,-190,176,0,-6,0
261,0,-16,-192,175,-4,-14,-2
262,0,-18,-188,183,-4,-16,-2
262,0,-23,-181,196,-8,-28,-5
263,0,-14,-186,198,-18,-74,-12
263,0,-10,-202,173,-25,-85,-9
264,0,-14,-229,158,-29,-87,-4
264,0,1,-231,151,-28,-82,-1
265,0,-18,-238,139,-25,-72,4
265,0,-24,-236,140,-17,-62,6
266,0,-10,-231,123,-3,-37,6
266,0,-32,-219,107,4,-16,0
267,0,-34,-215,103,5,-4,-3
267,0,-26,-198,89,2,20,-15
268,0,-18,-203,98,-4,23,-18
268,0,-20,-183,71,-9,31,-21
269,0,-24,-178,71,-9,30,-18
269,0,-37,-159,104,4,19,-8
270,0,-124,-301,192,22,31,-4
270,0,-8,-196,177,47,54,-7
271,0,-4,-235,146,35,71,-15
271,0,12,-233,164,34,71,-11
272,0,35,-211,180,23,63,-6
272,0,12,-211,205,8,52,-2
273,0,-6,-192,194,-13,2,6
273,0,-14,-197,170,-17,-12,6
274,0,-17,-194,163,-14,-8,7
274,0,-29,-187,168,-6,-1,5
275,0,-33,-200,154,-1,3,2
275,0,-15,-205,149,7,10,-1
276,0,-9,-198,153,8,13,0
276,0,-9,-192,172,6,15,2
277,0,-9,-209,178,-10,0,-2
277,0,-11,-211,157,-16,-15,-3
278,0,-20,-209,153,-14,-24,-2
278,0,-23,-206,153,-10,-16,-1
279,0,-16,-205,156,0,-2,-1
279,0,-14,-204,155,2,2,0
280,0,-13,-201,157,4,6,1
280,0,-7,-201,158,2,7,3
281,0,-17,-200,165,0,7,5
281,0,-13,-200,165,-9,-5,2
282,0,-12,-202,168,-12,-12,1
282,0,-23,-206,154,-16,-24,3
283,0,-22,-206,151,-12,-20,3
283,0,-24,-205,151,-6,-7,4
284,0,-23,-205,152,1,2,3
284,0,-22,-205,154,3,4,3
285,0,-18,-203,161,5,4,1
285,0,-23,-205,159,2,-2,-1
286,0,-25,-182,169,-1,-8,-2
286,0,1,-220,134,1,-4,0
287,0,-29,-205,129,0,-3,2
287,0,-25,-206,151,3,1,2
288,0,0,-170,182,5,1,-1
288,0,0,-209,157,9,6,0
289,0,-26,-220,137,9,10,2
289,0,-35,-188,167,5,10,-1
290,0,1,-189,179,3,11,-2
290,0,-12,-222,138,1,10,1
291,0,-34,-198,160,1,10,1
291,0,-32,-171,189,3,9,-2
292,0,-22,-206,153,7,16,-5
292,0,-41,-199,166,11,21,-5
293,0,-12,-207,163,19,25,-5
293,0,-5,-195,167,18,20,-2
294,0,-11,-195,168,13,7,-2
294,0,-14,-195,169,9,-6,-3
295,0,-12,-202,160,9,-9,-2
295,0,-12,-188,173,7,-10,-3
296,0,-19,-199,165,1,-31,-5
296,0,-16,-186,181,-9,-64,-13
297,0,-5,-230,142,-11,-76,-18
297,0,-7,-185,148,-7,-51,-15
298,0,-1,-218,125,-3,-18,-8
298,0,-11,-231,125,-1,-9,-5
299,0,-16,-231,131,0,1,-3
299,0,-6,-226,141,1,4,-4
300,0,-6,-212,146,2,6,-3
300,0,-8,-215,148,2,4,-3
301,0,0,-215,144,3,3,-3
301,0,-6,-214,145,3,4,0
302,0,-8,-210,143,4,5,2
302,0,-14,-219,143,3,4,1
303,0,-3,-220,138,-1,2,-2
303,0,-6,-224,137,-4,5,-1
304,0,-14,-211,143,-1,11,1
304,0,-12,-219,141,1,14,1
305,0,-19,-210,148,6,23,3
305,0,-15,-215,152,10,28,2
306,0,-3,-205,156,13,28,1
306,0,0,-209,151,11,25,2
307,0,-18,-192,154,8,21,1
307,0,8,-210,154,9,20,-2
308,0,4,-201,163,6,18,1
308,0,-1,-206,154,1,3,6
309,0,-6,-207,155,0,0,6
309,0,-16,-205,152,-1,-3,5
310,0,-15,-209,147,0,-2,4
310,0,-15,-208,146,5,4,1
311,0,-15,-201,155,8,9,-2
311,0,-14,-197,164,10,10,-4
312,0,-13,-203,164,13,9,-6
312,0,-11,-200,163,14,6,-7
313,0,1,-201,157,16,6,-10
313,0,-2,-201,161,13,4,-10
314,0,0,-206,149,11,-2,-10
314,0,11,-207,144,9,-1,-10
315,0,20,-202,155,8,1,-8
315,0,-1,-191,174,1,0,-4
316,0,2,-191,170,-2,-6,-5
316,0,-7,-181,192,-7,-19,-4
317,0,-6,-202,163,-7,-39,-8
317,0,-15,-203,169,-5,-32,-8
318,0,-18,-209,162,4,-19,-9
318,0,-10,-206,150,10,-14,-10
319,0,8,-196,157,18,-5,-12
319,0,3,-201,153,18,0,-11
320,0,2,-211,143,18,8,-12
320,0,3,-208,141,18,16,-14
321,0,15,-206,153,18,19,-14
321,0,19,-200,171,9,7,-15
322,0,36,-203,164,4,-7,-15
322,0,35,-210,161,-4,-17,-10
323,0,50,-198,166,-7,-18,-7
323,0,47,-199,163,-15,-13,4
324,0,56,-198,156,-28,-14,15
324,0,48,-215,161,-35,-15,21
325,0,-20,-192,178,-44,-19,29
325,0,-8,-201,166,-43,-25,25
326,0,-34,-203,184,-38,-43,19
326,0,-58,-218,161,-36,-61,12
327,0,-41,-220,154,-23,-57,0
327,0,-29,-213,149,-12,-50,-4
328,0,1,-209,163,-10,-49,-5
328,0,-15,-212,167,-25,-62,-1
329,0,-13,-229,160,-28,-67,-5
329,0,8,-205,187,-28,-81,-9
330,0,19,-236,199,-33,-96,-9
330,0,-4,-244,203,-37,-129,-7
331,0,-61,-235,227,-32,-177,-11
331,0,-91,-243,210,-37,-213,-25
332,0,-107,-267,183,-55,-258,-63
332,0,-120,-282,176,-45,-254,-74
333,0,-79,-365,175,-12,-197,-88
333,0,-45,-293,327,-10,-136,-80
334,0,-136,-37,232,-32,-29,-36
334,0,-115,-102,233,1,9,4
335,0,-103,-79,210,8,39,27
335,0,-65,-80,194,19,89,55
336,0,-53,-105,190,21,110,64
336,0,-36,-134,191,25,151,75
337,0,-28,-181,175,26,170,78
337,0,-28,-205,142,28,202,76
338,0,-40,-269,127,24,219,71
338,0,-58,-294,113,24,224,72
339,0,-44,-339,94,30,219,77
339,0,-5,-388,52,29,213,83
340,0,12,-406,4,17,194,96
340,0,40,-424,-37,32,158,74
341,0,42,-438,-65,40,136,59
341,0,73,-411,-97,41,97,27
342,0,44,-381,-117,27,78,17
342,0,46,-389,-118,9,34,-9
343,0,38,-344,-98,3,16,-15
343,0,25,-328,-65,2,-25,-27
344,0,47,-290,48,-3,-49,-32
344,0,-19,-194,133,-19,-50,-33
345,0,-41,-178,194,-23,-57,-42
345,0,-108,-16,440,-15,-50,-37
346,0,-217,-112,226,27,-57,-43
346,0,-75,-560,110,84,-45,-71
347,0,56,-188,200,102,11,-53
347,0,50,-150,180,67,-9,-40
348,0,61,-263,140,57,-4,-29
348,0,26,-224,163,19,15,-12
349,0,29,-198,163,16,14,-11
349,0,40,-214,148,6,10,-8
350,0,-5,-197,157,-3,1,-3
350,0,11,-207,158,-3,0,-3
351,0,7,-200,168,-3,1,0
351,0,10,-202,172,-4,2,1
352,0,-18,-194,169,-4,0,3
352,0,-22,-188,165,-1,1,1
353,0,-23,-201,164,8,7,-6
353,0,-12,-195,176,13,9,-10
354,0,6,-208,166,17,-1,-14
354,0,5,-198,172,13,-2,-12
355,0,7,-195,171,15,-2,-13
355,0,10,-205,159,18,0,-14
356,0,15,-199,165,17,-1,-13
356,0,6,-193,165,20,-7,-13
357,0,3,-197,164,21,-8,-14
357,0,13,-198,157,23,-11,-17
